,VALUE SENTIMEN,tanggal,pengguna,isi teks,data_bersih
314,1,2022-06-05T09:02:35.000Z,Teuku Gandawan,"Lembaga penelitian dan opini publik, Populi Center merilis survei terbaru terkait penundaan masa jabatan presiden menjadi tiga periode. 

https://t.co/AyYOsc1kXg",lembaga teliti opini publik populi center rilis survei baru kait tunda jabat presiden tiga periode httpstcoayyosckxg
315,1,2022-06-10T06:53:31.000Z,Media Indonesia,Mahasiswa juga menolak wacana penundaan pemilu dan jabatan presiden tiga periode https://t.co/OvkvNAjbLk,mahasiswa tolak wacana tunda milu jabat presiden tiga periode httpstcoovkvnajblk
316,1,2022-04-15T15:00:00.000Z,#RAMADANTIBA,"Makin Keras, Masinton Serukan Anak Muda dan Mahasiswa Turun ke Jalan Jika Jokowi Nekad Tiga Periode! https://t.co/ySfJANOLfF",keras masinton seru anak muda mahasiswa turun jalan jokowi nekad tiga periode httpstcoysfjanolff
317,0,2022-06-25T15:28:53.000Z,Joe A bidien,Mardani Ungkap Wacana Jokowi Tiga Periode Terus Bergerilya di Eksekutif dan Legislatif https://t.co/843VZWLb0V,mardani wacana jokowi tiga periode gerilya eksekutif legislatif httpstcovzwlbv
318,1,2022-06-27T22:12:42.000Z,Inisial DW,"Masalah Jokowi tiga periode, aku pribadi sih bukan gak suka sama Jokowi nya ya tapi sama menteri menterinya. Terutama LBP. Idiw iyuh mesti punya menteri tua greedy gitu untuk kedua kalinya? No way. Menteri menteri lain juga gak ada yang becus eh minta tambahan periode. Iyuh. https://t.co/uVecnx3C2c",jokowi tiga periode pribadi suka jokowi menteri menteri lbp idiw iya mesti menteri tua greedy kali nomor way menteri menteri becus eh tambah periode iya httpstcouvecnxcc
319,0,2022-06-25T06:27:03.000Z,Roemit2020,"Masih Upayakan Tiga Periode, Relawan Jokowi Akan Gelar Halalbihalal di Jakarta https://t.co/qHkV0ikRjX",upaya tiga periode rawan jokowi gelar halalbihalal jakarta httpstcoqhkvikrjx
320,1,2022-04-15T13:20:59.000Z,Obay Kozlet,"Megawati Bersyukur Jokowi Jadi Presiden RI: Kok Bisa ya, Tahan Banting Banget! Itulah, tidak cukup hanya 2 Periode &amp; masing-masing 5 tahun utk masa jabatan beliau. Sebaiknya, segera ditambahkan menjadi 6 tahun &amp; 3 periode. Setuju? https://t.co/I8YENMvjRL via @PDI_Perjuangan",megawati syukur jokowi presiden ri tahan banting banget periode masingmasing jabat beliau periode tuju httpstcoiyenmvjrl via
321,0,2022-06-22T07:26:57.000Z,Now_or_never,"Memberikan jabatan kepada orang yang tidak paham, 
Misalnya yang ini, 
contoh lainnya adalah tukang mebel jadi presiden, tidak paham pekerjaan akhirnya mesti dibimbing oleh jenderal masa orba... https://t.co/xjyisCnzbQ",jabat orang paham contoh tukang mebel presiden paham kerja mesti bimbing jenderal orba httpstcoxjyiscnzbq
322,1,2022-06-15T03:25:54.000Z,Oposisi,"Menjelang berakhirnya masa jabatan Presiden, mulailah nampak mana yg loyal| setia| bekerja u negara",jelang jabat presiden nampak loyal setia negara
323,1,2022-04-15T12:32:58.000Z,Pengawal Nusantara,"Menurut anggota Komisi X DPR RI ini, isu mengenai perpanjangan masa jabatan presiden menjadi tiga periode, kalau MPR tidak bersidang tidak akan terjadi.",anggota komisi x dpr ri isu panjang jabat presiden tiga periode mpr sidang
324,0,2022-04-15T09:37:49.000Z,Safeguard Indonesia,"Menurut saya kurang tepat presiden @jokowi memilih kapolri dgn masa jabatan terlalu lama. Idealnya jabatan panglima TNI, kapolri, KASAD dst maksimal 3 tahun.",presiden pilih kapolri jabat ideal jabat panglima tni kapolri kasad maksimal
325,1,2022-04-14T13:57:06.000Z,KOMPAS TV,Moeldoko minta masyarakat sudahi polemik Tiga Periode masa Jabatan Presiden Jokowi https://t.co/03IwsjE87z,moeldoko masyarakat sudah polemik tiga periode jabat presiden jokowi httpstcoiwsjez
326,1,2022-04-14T00:47:49.000Z,iNews,Mohon @Prof_Azyumardi dijelaskan ke anggota @mprgoid  agar tidak menunda rencana amandemen UUD 1945. Konsekwensi GBHN dihidupkan kembali dgn istilah PPHN memang berpotensi masa jabatan presiden lebih dari 2 periode dan MPR memilih presiden. Namun agak sulit jika MPR pilih,mohon anggota tunda rencana amandemen uud konsekwensi gbhn hidup istilah pphn potensi jabat presiden periode mpr pilih presiden sulit mpr pilih
327,1,2022-04-13T21:43:17.000Z,damai Indonesiaku,"Nampaknya Presiden Jokowi menyetujui apa yang dilakukan Bahlil, cuma berpesan hati-hati. Berarti benar dugaan para pemerhati, bahwa Jokowi pada dasarnya menginginkan tiga periode yang awalnya beliau tolak dengan keras.",nampaknya presiden jokowi tuju bahlil pesan hatihati duga perhati jokowi dasar tiga periode beliau tolak keras
328,1,2022-06-20T12:40:01.000Z,pembasmi BUZEERRP2 LAKNAT dan CEBONG2 KEPARAT.,"NARASUMBER ILC “PRESIDEN SUDAH MENOLAK PERPNJANGAN JABATAN &amp; TIGA PERIODE, KENAPA MAHASISWA MASIH DEMO?” YOUTUBE &gt;&gt;&gt; https://t.co/rI9EA93161 https://t.co/h3Ngj583wC",narasumber ilc presiden tolak perpnjangan jabat tiga periode mahasiswa demo youtube gtgtgt httpstcoriea httpstcohngjwc
329,1,2022-06-29T16:32:32.000Z,jayentnt,"Nekat, Isyu Tiga Periode Bangkit Lagi! @RamliRizal : Mas @Jokowi Wis!! | Best Statement  
via @ReflyHZ 

https://t.co/8alFQoUV2u",nekat isyu tiga periode bangkit mas best kalimat via httpstcoalfqouvu
330,1,2022-04-13T16:59:16.000Z,,New post: Aktivis Malari 74: Tak Menutup Kemungkinan DPR Gerilya Amandemen UUD 45 Tiga Periode Jabatan Presiden https://t.co/8TO9zNw81T,new post aktivis malar tutup dpr gerilya amandemen uud tiga periode jabat presiden httpstcotoznwt
331,1,2022-04-13T14:41:30.000Z,Koran Sindo,"New post: TNI/Polri Aktif Jadi Penjabat Kepala Daerah, SBK: Dugaan untuk Tiga Periode Jabatan Presiden https://t.co/D0BEwX914b",new post tnipolri aktif jabat kepala daerah sibuk duga tiga periode jabat presiden httpstcodbewxb
332,1,2022-06-11T04:59:09.000Z,Kabar Baik,"Niat dan usaha utk memperpanjang masa jabatan presiden dengan merubah UUD atau dengan Dekrit Presiden memang tidak melanggar konstitusi.. tetapi merupakan PENGKHIANATAN dan DOSA BESAR pada cita-cita reformasi yg dihasilkan dengan mengorbankan banyak nyawa.
Setujukah Pak @jokowi ?",niat usaha panjang jabat presiden rubah uud dekrit presiden langgar konstitusi khianat dosa citacita reformasi hasil korban nyawa tuju
333,1,2022-06-23T15:44:15.000Z,rusdy hasan,"Obay:""Tong, sholat subuh itu dua rakaat, klo tiga rakaat itu sholat magrib..""

Otong: ""Iye beh Lupe Otong, berarti klo jabatan presiden 2 periode itu di Indonesia, lah klo 3 periode presiden di negara Mane beh?""

Obay:""Negara Fir'aun Kali Tong ..""",obaytong sholat subuh rakaat tiga rakaat sholat magrib otong iya beh lupa otong jabat presiden periode indonesia periode presiden negara beh obaynegara firaun kali tong
334,0,2022-06-18T06:19:51.000Z,BandungBergerakID,"OJO KESUSU…! Jokpro: Prabowo Sebut Capres Tak Harus Dirinya, Sinyal Kuat Untuk Jokowi Tiga Periode https://t.co/kjOxiZPksF",ojo kesusu jokpro prabowo capres sinyal kuat jokowi tiga periode httpstcokjoxizpksf
335,0,2022-06-19T08:50:28.000Z,Wisanggeni,"Pada Minggu (5/6/2022), beredar sebuah unggahan video di platform Twitter yang menyebut Joko Widodo (Jokowi) Presiden tengah membagi-bagikan kaus kampanye tiga periode. Sempat viral dan mendapat ratusan respon warganet, berikut fakta yang sebenarnya. https://t.co/SGki5FndFD",minggu edar unggah video platform twitter sebut joko widodo jokowi presiden membagibagikan kaus kampanye tiga periode viral ratus respon warganet fakta httpstcosgkifndfd
336,0,2022-06-07T10:10:11.000Z,Media Terkini Indonesia,"Pak @jokowi Harus turun tangan untuk mengatasi ini,gaduh @PSSI sebelum masa jabatan selesai atau kami paksa tiga periode #TimnasDay",turun tangan atas inigaduh jabat selesai paksa tiga periode timnasday
337,0,2022-06-10T22:43:25.000Z,Bakool Mie-2,Pakde Jokowi tidak berminat menjabat tiga periode..Ok disini jelas ya.. Ini sudah sering kali bpk presiden Jokowi tegaskan dirinya menolak usulan perpanjangan masa jabatan presiden 3 periode. https://t.co/0dTLFuWy87,pakde jokowi minat jabat tiga periodeok kali presiden jokowi tegas tolak usul panjang jabat presiden periode httpstcodtlfuwy
338,0,2022-06-10T21:12:17.000Z,Keuangan News,"Para pendukung @jokowi umumnya anti orde baru. Kita semua tahu karena orde baru memerintah selama 32 tahun kemudian masa jabatan Presiden dibatasi hanya 2 kali masa jabatan.

Anehnya, tidak sedikit pendukung jokowi yang ingin menghidupkan kembali apa yang dipraktekkan orde baru.",dukung anti orde orde perintah jabat presiden batas kali jabat aneh dukung jokowi hidup praktek orde
339,0,2022-06-10T14:06:02.000Z,Mpok' Latipeh ❤️,"Partai Demokrat Curigai Reshuffle Menteri Hanya Strategi Jokowi Muluskan Jabatan Tiga Periode

https://t.co/a9QWqmFZXw",partai demokrat curiga reshuffle menteri strategi jokowi mulus jabat tiga periode httpstcoaqwqmfzxw
340,0,2022-06-10T11:55:32.000Z,suaradotcom,Partai Gelora: Parpol Pro Jokowi Munculkan Kembali Presiden Tiga Periode Dalam Bentuk Baru https://t.co/7RnjRvrqFw,partai gelora parpol pro jokowi muncul presiden tiga periode bentuk httpstcornjrvrqfw
341,0,2022-06-10T10:01:39.000Z,Teuku Gandawan,"Pasangan Capres Cadangan Olijika tiga periode gagal.
Tolak Ganjar, Tolah Erick, Tolak Jokowi 3 periode.
#TolakRUU_KUHP 
#TolakRUU_KUHP https://t.co/wMZpgpBVYw",pasang capres cadang olijika tiga periode gagal tolak ganjar tolah erick tolak jokowi periode tolakruu kuhp tolakruu kuhp httpstcowmzpgpbvyw
342,0,2022-06-10T01:31:18.000Z,apa50,"Paska upaya rekayasa perpanjangan masa jabatan dan Presiden tiga periode tersandung perlawanan rakyat, cukong hitam Oligarki pasti lebih hati-hati memilih calon Presidennya pada Pilpres 2024. Yaitu, calon Presiden yang terdaftar dalam radar kendalinya 
https://t.co/kyxXRby0vp",paska upaya rekayasa panjang jabat presiden tiga periode sandung lawan rakyat cukong hitam oligarki hatihati pilih calon presiden pilpres calon presiden daftar radar kendali httpstcokyxxrbyvp
343,0,2022-06-09T11:04:41.000Z,Edi Keceput 2,"Pemikiran Brilian Prof Yusril Menyoal Perpanjangan Masa Jabatan Presiden Jokowi https://t.co/80UmE2erRC lewat @FacebookWatch 

aji mumpung...   Tks Prof Yusril",pikir brilian prof yusril soal panjang jabat presiden jokowi httpstcoumeerrc aji mumpung terimakasih prof yusril
344,0,2022-06-07T06:02:16.000Z,Orang Dapur,"Pendukung Anies minta Jokowi ikut nonton Formula E, Ruhut Sitompul malah nyeletuk tiga periode.
https://t.co/c5X8z11Z03",dukung anies jokowi nonton formula e ruhut sitompul nyeletuk tiga periode httpstcocxzz
345,0,2022-06-09T06:10:25.000Z,Kureta ID,"Peneliti Populi Center Rafif Pamenang Imawan mengatakan 64,4 persen masyarakat tidak setuju usulan perpanjangan masa jabatan presiden menjadi tiga periode.

""Tidak setuju 55,1 persen, sangat tidak setuju 9,3 persen,"" Rafif merinci. 
https://t.co/Vy6f5N0GQQ",teliti populi center rafif pamenang imawan persen masyarakat tuju usul panjang jabat presiden tiga periode tuju persen tuju persen rafif merinci httpstcovyfngqq
346,0,2022-06-28T15:41:32.000Z,eliya,"Pengalaman 2014 dan 2019, masa lame duck penghujung jabatan dimanfaatkan utk meloloskan berbagai legislasi kontroversial. Misal, pd 2014 lahir UU Pilkada tidak langsung (yg kemudian diubah dg Perpu) dan pada 2019 pengesahan revisi UU KPK. It takes two to tango, DPR dan Presiden.",alam lame duck hujung jabat manfaat lolos legislasi kontroversial pd lahir uu pilkada langsung ubah perpu kesah revisi uu kpk it takes two tango dpr presiden
347,0,2022-04-15T14:36:00.000Z,Apede,Pengamat politik Dedi Kurnia Syah menanggapi tafsiran Direktur Eksekutif Indo Barometer M Qodari soal pernyataan Jokowi dengan jabatan presiden tiga periode. #Jokowitigaperiode https://t.co/O0K8bZlDQn,amat politik dedi kurnia syah tanggap tafsir direktur eksekutif indonesia barometer m qodari nyata jokowi jabat presiden tiga periode jokowitigaperiode httpstcookbzldqn
348,0,2022-04-14T02:49:12.000Z,Gerindra Sumsel,"Pernyataan Sikap Aliansi Ulama, Habaib, &amp; Tokoh Jawa Timur terkait Tiga Periode Jabatan Presiden dan masalah2 kebangsaan lainnya. https://t.co/LIgOyz3wqL",nyata sikap aliansi ulama habaib tokoh jawa timur kait tiga periode jabat presiden bangsa httpstcoligoyzwql
349,0,2022-06-29T00:05:49.000Z,kutu kupret,"Perpanjangan masa jabatan presiden dong...

.",panjang jabat presiden
350,0,2022-06-14T18:39:12.000Z,Oji Rezy F,"Perpanjangan Penderitaan Rakyat.

Begini Cara @jokowi Mendapatkan Tiga Periode, Menurut Persi Arief Puyuono. https://t.co/8tOk1ns6x6",panjang derita rakyat tiga periode pers arief puyuono httpstcotoknsx
351,0,2022-06-28T13:09:20.000Z,Budi Rahardjo,"Pertama, gagal mengupayakan perpanjangan jabatan tiga tahun dan miskin dukungan untuk amandemen UUD masa jabatan tiga periode. Partai pendukung Presiden yakni PDIP justru menjadi penentang kerasnya.",gagal upaya panjang jabat tiga miskin dukung amandemen uud jabat tiga periode partai dukung presiden pdip tentang keras
352,0,2022-06-17T10:34:38.000Z,Kapitan Kie Polote,"PKS soal APDESI Dukung Jokowi Tiga Periode: Mau 3 Periode Bisa, Tapi jadi Kepala Desa Bukan Presiden! https://t.co/ViInBGcSyB lewat @PKSejahtera 
#Milad20PKS
@pksdigitalrace
#PKSKotaBekasi #PKSBekasiKota",pks apdesi dukung jokowi tiga periode periode kepala desa presiden httpstcoviinbgcsyb miladpks pkskotabekasi pksbekasikota
353,0,2022-06-28T12:33:52.000Z,Rachel,"PKS Tantang Jokowi Tegur Projo Usul Perpanjangan Masa Jabatan Presiden 2,5 Periode https://t.co/RiLcpidQAs
Covid-19
Jumat 24 Juni
Ada 6.076.894
Meninggal 156.711
Kapolsek
My Telkomsel
PeduliLindungi
Jakarta-Bali
Yuki
Italy
Israel
#JokowiMatikanDemokrasi
#JokowiMatikanDemokrasi",pks tantang jokowi tegur projo usul panjang jabat presiden periode httpstcorilcpidqas covid jumat juni tinggal kapolsek my telkomsel pedulilindungi jakartabali yuk italy israel jokowimatikandemokrasi jokowimatikandemokrasi
354,0,2022-06-28T07:32:13.000Z,anam koplak,"PKS Tolak Wacana Jabatan Presiden Tiga Periode 

@pksdigitalrace
#Milad20PKS
#PKSkotaBandung

https://t.co/hUooyAohnS via @PKSejahtera",pks tolak wacana jabat presiden tiga periode miladpks pkskotabandung httpstcohuooyaohns via
355,0,2022-06-10T21:31:17.000Z,Indah Ariani,Polda Malut mengamankan 22 mahasiswa yang demo menolak kenaikan harga BBM dan jabatan presiden tiga periode. https://t.co/894GOkPc8o,polda malut aman mahasiswa demo tolak naik harga bbm jabat presiden tiga periode httpstcogokpco
356,0,2022-06-17T03:14:35.000Z,Semar,"Polisi mengamankan ribuan kaos bertuliskan ‘we love Presiden Jokowi tiga periode’ dari rumah ketua ormas relawan Jokowi, Bara JP Cabang Ende, Nusa Tenggara Timur (NTT).
#3periode #jokowi #ntt 
https://t.co/cq5BVBLOxG",polisi aman ribu kaos tulis we love presiden jokowi tiga periode rumah ketua ormas rawan jokowi bara jp cabang ende nusa tenggara timur ntt periode jokowi ntt httpstcocqbvbloxg
357,0,2022-06-28T03:35:35.000Z,Ivoox Indonesia,"Politikus PDI-P Masinton Pasaribu dengan tegas menolak isu Presiden Joko Widodo bisa menjabat tiga periode yang kini bergulir kembali. Isu ini diangkat oleh Ketua Umum Relawan Pro Jokowi (Projo), Budi Arie Setiadi. https://t.co/RT5rBJPgsh",politikus pdip masinton pasaribu tolak isu presiden joko widodo jabat tiga periode gulir isu angkat ketua rawan pro jokowi projo budi arie setiadi httpstcortrbjpgsh
358,1,2022-06-26T16:39:21.000Z,NAUFAL_MAHARDIKA,"Politisi PDIP Masinton Pasaribu tampak tidak sudi dengan rencana perpanjangan masa jabatan Presiden Joko Widodo menjadi tiga periode.

Bagaimana pendapatmu?

#PDIP #jokowi #tigaperiode https://t.co/FX32AHNBZH",politis pdip masinton pasaribu sudi rencana panjang jabat presiden joko widodo tiga periode dapat pdip jokowi tigaperiode httpstcofxahnbzh
359,1,2022-06-27T23:41:55.000Z,Ov13n_arya kurn11awan,"Polres Ternate amankan puluhan mahasiswa yang menggelar unjuk rasa di depan Kantor Wali Kota Ternate menolak kenaikan harga BBM dan jabatan presiden tiga periode.

https://t.co/OMbQMfiszL",polres ternate aman puluh mahasiswa gelar unjuk kantor wali kota ternate tolak naik harga bbm jabat presiden tiga periode httpstcoombqmfiszl
360,1,2022-05-06T06:19:22.000Z,yoan,"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden, termasuk soal presiden tiga periode. Wacana ini memang menjadi polemik yang hangat dalam beberapa bulan terakhir.

Presiden Jokowi taat pada konstitusi dan menolak jabatan 3 periode. https://t.co/vxamqLilpU",presiden konsisten tolak tunda milu panjang jabat presiden presiden tiga periode wacana polemik hangat presiden jokowi taat konstitusi tolak jabat periode httpstcovxamqlilpu
361,1,2022-06-27T22:39:53.000Z,Hadi Zola,"Presiden @jokowi Taat Konstitusi.
Tegas Tolak Wacana Tiga Periode. https://t.co/ao6XmarjtU",presiden taat konstitusi tolak wacana tiga periode httpstcoaoxmarjtu
362,0,2022-06-27T14:20:23.000Z,anam koplak,Presiden adalah petugas partai ya.. Kayak @Dennysiregar7 Petugas buzzer yg di gaji apbn.. Ada waktunya akan habis masa jabatan dan hartanya..,presiden tugas partai tugas buzzer gaji apbn habis jabat harta
363,0,2022-06-27T11:01:22.000Z,Iko Awowo,"Presiden bebek lumpuh itu setelah ada pemenang pilpres feb 2024 , sementara ahir masa jabatan Jokowi okt 2024 

#PresidenBebekLumpuh

Profesor UIN Jakarta Azyumardi Azra Nilai Jokowi Bakal Jadi Bebek Lumpuh Saat Musim Pilpres 2024, Begini Penjelasannya! https://t.co/Cv1fHTFYDd",presiden bebek lumpuh menang pilpres feb ahir jabat jokowi okt presidenbebeklumpuh profesor uin jakarta azyumardi azra nilai jokowi bebek lumpuh musim pilpres jelas httpstcocvfhtfydd
364,1,2022-06-26T15:34:27.000Z,Ⓜ️inmon,"Presiden Joko Widodo (Jokowi) memastikan tidak ada penundaan Pemilu 2024 dan perpanjangan masa jabatan Presiden tiga periode.

https://t.co/1R1pTNdV2W https://t.co/4oCFJyKvqv",presiden joko widodo jokowi tunda milu panjang jabat presiden tiga periode httpstcorptndvw httpstcoocfjykvqv
365,1,2022-04-20T07:34:47.000Z,Fina,"Presiden Joko Widodo (Jokowi) menanggapi aspirasi masyarakat yang menginginkan penambahan masa jabatan presiden menjadi tiga periode. Menurutnya, semua pihak harus taat pada konstitusi yang sudah jelas mengatur soal masa jabatan presiden. https://t.co/RLiKknz2ku",presiden joko widodo jokowi tanggap aspirasi masyarakat tambah jabat presiden tiga periode turut taat konstitusi atur jabat presiden httpstcorlikknzku
366,1,2022-06-24T00:05:28.000Z,kutu kupret,"Presiden Joko Widodo meminta para menterianya agar sensitif terhadap kesulitan rakyat alih-alih sibuk mewacanakan tertundanya pemilu dan perpanjangan jabatan presiden tiga periode. Nyatanya BBM,Pajak Naik.

#ProRakyatMatamu #ProRakyatMatamu
 https://t.co/PFh2uJDoaO",presiden joko widodo ria sensitif sulit rakyat alihalih sibuk wacana tunda milu panjang jabat presiden tiga periode bbmpajak prorakyatmatamu prorakyatmatamu httpstcopfhujdoao
367,1,2022-06-26T23:08:09.000Z,ᴋᴀɴɢ ʙᴀɴɢᴜɴᴀɴ,"Presiden Joko Widodo menanggapi aspirasi masyarakat yang menginginkan penambahan masa jabatan presiden menjadi tiga periode. Menurutnya, semua pihak harus taat pada konstitusi yang sudah jelas mengatur soal masa jabatan presiden.
@jokowi https://t.co/9oeT3EWyOV",presiden joko widodo tanggap aspirasi masyarakat tambah jabat presiden tiga periode turut taat konstitusi atur jabat presiden httpstcooetewyov
368,1,2022-04-21T00:29:55.000Z,Shobar Iqbal,"Presiden Joko Widodo menanggapi isu mengenai tambahan masa jabatan presiden menjadi tiga periode dengan membantah bahwa dirinya menginginkan hal tersebut.

Presiden @jokowi menyatakan akan tetap berpegang teguh kepada konstitusi dan menolak jabatan presiden 3 periode. https://t.co/D2ig6I2zpD",presiden joko widodo tanggap isu tambah jabat presiden tiga periode ban presiden pegang teguh konstitusi tolak jabat presiden periode httpstcodigizpd
369,1,2022-06-26T14:28:56.000Z,Muhammad Said Didu,"Presiden Jokowi kembali tegaskan tidak ada wacana tiga periode, yang ada lanjutkan programnya ...
Woi tukang hoax, buzzer jelas ya ... https://t.co/axUT298Yms",presiden jokowi tegas wacana tiga periode lanjut program woi tukang hoax buzzer httpstcoaxutyms
370,1,2022-06-26T05:42:35.000Z,Yudi Setiawan,Presiden Jokowi menegaskan bahwa dirinya taat konstitusi dan menolak usulan jabatan presiden tiga periode. https://t.co/XgcZMQsuOw,presiden jokowi taat konstitusi tolak usul jabat presiden tiga periode httpstcoxgczmqsuow
371,1,2022-06-26T01:45:55.000Z,Fernandy Rusdi,"Presiden Jokowi Tolak Wacana tiga (3) Periode.
#jokowi #jokowidodo #presidenjokowi #AnakTwitterLama https://t.co/2n5e9G6tbO",presiden jokowi tolak wacana tiga periode jokowi jokowidodo presidenjokowi anaktwitterlama httpstconegtbo
372,1,2022-06-24T06:56:37.000Z,Kaspito Gabriel Hutagalung,"Presiden tolak jabatan tiga periode



#LangkahDukungKemajuanRI https://t.co/PVRcxK8pLg",presiden tolak jabat tiga periode langkahdukungkemajuanri httpstcopvrcxkplg
373,1,2022-06-23T12:49:10.000Z,Ferdi,"Projo Bongkar Fakta, Jokowi Tetap Ingin Tiga Periode https://t.co/JX7a8REUBk
Covid-19
Senin 13 Juni 2022
Ada 6.061.079
Meninggal 156.652
Eril
Zara
Nabila
Nokia
Dukun
H-10
Apel Pagi
Nasgor
Haaland
Spain
#jokowinya1ngibulnyabanyak
#jokowinya1ngibulnyabanyak",projo bongkar fakta jokowi tiga periode httpstcojxareubk covid senin juni tinggal eril zara nabila nokia dukun h apel pagi nasi goreng haaland spain jokowinyangibulnyabanyak jokowinyangibulnyabanyak
374,0,2022-06-22T20:14:25.000Z,SatuAceh News,"Qodari Sebut Gerakan Jokowi Tiga Periode Adalah Keinginan Rakyat, Sulit Dibendung https://t.co/mp4K2TyHka #Jokowi #MQodari #TigaPeriode",qodari gera jokowi tiga periode rakyat sulit bendung httpstcompktyhka jokowi mqodari tigaperiode
375,0,2022-06-22T13:01:34.000Z,Muchsin,"Rakyat akan selalu ingat AKAL BUSUK mereka ini !

Dalam Koalisi Indonesia Bersatu (KIB), Ketum PAN &amp; Ketum Golkar mencoba mengkhianati konstitusi dgn pegunduran Pemilu dan/atau perpanjangan masa jabatan presiden menjadi 3 periode !

Ingat orangnya, Ingat Partai nya !",rakyat akal busuk koalisi indonesia satu kib tum pan tum golkar coba khianat konstitusi pegunduran milu danatau panjang jabat presiden periode orang partai
376,0,2022-06-22T07:50:09.000Z,Hari Wibawanto,"Relawan Jokowi Akan Gelar Halalbihalal, Gulirkan Lagi Wacana Tiga Periode https://t.co/H2nTZrBO5R",rawan jokowi gelar halalbihalal gulir wacana tiga periode httpstcohntzrbor
377,0,2022-06-27T11:01:00.000Z,AxeL The Whisperer ️,Relawan Jokpro berilusi ‘tiga periode’ disetujui Jokowi https://t.co/Pjhu8d7Eht,rawan jokpro ilusi tiga periode tuju jokowi httpstcopjhudeht
378,0,2022-06-08T21:09:27.000Z,detikcom,"Relawan Jokpro Klaim Ada Sinyal Penerimaan Tiga Periode dari Jokowi. 

Sebenarnya Orang"" Jokpro itu Sudah Harus Ditangkap karena Telah Melawan Konstitusi.
https://t.co/JAlltaqQGd",rawan jokpro klaim sinyal terima tiga periode jokowi orang jokpro tangkap lawan konstitusi httpstcojalltaqqgd
379,0,2022-06-08T14:19:19.000Z,Andre Fachniadin,Relawan Jokpro Klaim Jokowi Beri Sinyal Tiga Periode https://t.co/Y3xqjyOeZa,rawan jokpro klaim jokowi sinyal tiga periode httpstcoyxqjyoeza
380,0,2022-06-05T04:23:04.000Z,Wali Sarung™,"Saya Calon Presiden 2014 - 2024,
Dua Periode.
Tiga tahun lagi Masa Jabatan saya berakhir. Modal saya Nyapres Hanya dua. 
Pertama : Kecurangan 
Kedua : Modus ( modal Dusta)
Doakan saya Lancar dua Periode).
Kalau ada putusan 3 periode, pastilah saya mau..  masak gak mau..!!!",calon presiden periode tiga jabat modal nyapres curang modus modal dusta doa lancar periode putus periode masak
381,1,2022-06-04T13:30:22.000Z,t i a,"Saya punya gagasan masa jabatan seorang presiden cukup tiga tahun yg dipilih melalui pilihan langsung, sesudahnya dapat dipilih kembali  untuk jangka waktu 2 tahun ? Untuk periode keduanya cukup dipilih oleh anggota MPR atau pemilu tdk langsung, maksimal dua periode.",gagas jabat presiden tiga pilih pilih langsung pilih jangka periode pilih anggota mpr milu langsung maksimal periode
382,0,2022-06-03T23:55:10.000Z,SenDal cHaviD,"Sebagai Menteri dan Wakil Menteri kabinet Indonesia Maju, Semoga bisa menjalankan amanah dan bertugas dengan baik.

Dalam keputusannya, Jokowi menunjuk dua menteri dan tiga wakil menteri baru yang siap bertugas melanjutkan sisa masa jabatan hingga periode tahun 2024.",menteri wakil menteri kabinet indonesia maju moga jalan amanah tugas putus jokowi menteri tiga wakil menteri tugas lanjut sisa jabat periode
383,0,2022-06-03T16:22:59.000Z,"terus semangat,semangat terus",sebagai ucapan terima kasih sebagai PEMGUSUL TIGA PERIODE..Dapat Jabatan Menteri,ucap terima kasih pemgusul tiga periodedapat jabat menteri
384,0,2022-06-03T10:17:31.000Z,My Putun,"Sebanyak banyaknya BuzzerRp tetap tdk berguna bagi Rakyat dan Bangsa ini karena mereka sampah

Ketum Projo: Sepertiga Rakyat Indonesia Menginginkan Jokowi Tiga Periode! https://t.co/qvm0Dbo85i",banyak buzzerrp guna rakyat bangsa sampah tum projo tiga rakyat indonesia jokowi tiga periode httpstcoqvmdboi
385,1,2022-06-15T13:35:47.000Z,deden,"Sebelumnya, Apdesi yang diketuai Arifin Abdul Majid mengutuk keras penggunaan nama organisasi mereka guna mendukung perpanjangan masa jabatan Presiden Jokowi menjadi tiga periode. https://t.co/0mRRKOfEnU",apdesi tuai arifin abdul majid kutuk keras guna nama organisasi dukung panjang jabat presiden jokowi tiga periode httpstcomrrkofenu
386,0,2022-06-03T04:10:29.000Z,Bergelora.com,"Sejumlah Relawan Joko Widodo kembali menggaungkan gerakan tiga periode untuk pemerintahan Presiden @jokowi dalam Pilpres 2024.
 
Simak selengkapnya di https://t.co/JXXuJm34dY https://t.co/PlkyGslYk0",rawan joko widodo gaung gera tiga periode perintah presiden pilpres simak lengkap httpstcojxxujmdy httpstcoplkygslyk
387,0,2022-06-14T04:10:47.000Z,Kureta ID,Selain itu muncul wacana kontroversial inkonstitusional berupa wacana penundaan pemilu serta penambahan masa jabatan presiden menjadi tiga periode.,muncul wacana kontroversial inkonstitusional wacana tunda milu tambah jabat presiden tiga periode
